Test
Sample	Base Mass	Observed Ion m/z	Group	Type	Name	CAS	Formula	InChIKey	Quant S/N	R.T. (min)	Quant Masses	Tailing Factor	Area	Area %	Stick Count	Concerns	Retention Index	Lib. RI	Similarity	Probability	Hit #	Peak Number	Hit 1 Name	Hit 1 Similarity	Hit 1 Probability	Hit 1 InChIKey	Hit 1 CAS	Hit 1 Formula	Hit 1 Contributor	Hit 1 Library	Hit 1 Lib. RI	Hit 2 Name	Hit 2 Similarity	Hit 2 Probability	Hit 2 InChIKey	Hit 2 CAS	Hit 2 Formula	Hit 2 Contributor	Hit 2 Library	Hit 2 Lib. RI	Hit 3 Name	Hit 3 Similarity	Hit 3 Probability	Hit 3 InChIKey	Hit 3 CAS	Hit 3 Formula	Hit 3 Contributor	Hit 3 Library	Hit 3 Lib. RI	Hit 4 Name	Hit 4 Similarity	Hit 4 Probability	Hit 4 InChIKey	Hit 4 CAS	Hit 4 Formula	Hit 4 Contributor	Hit 4 Library	Hit 4 Lib. RI	Hit 5 Name	Hit 5 Similarity	Hit 5 Probability	Hit 5 InChIKey	Hit 5 CAS	Hit 5 Formula	Hit 5 Contributor	Hit 5 Library	Hit 5 Lib. RI
200904_eQC2	73.07	349.24		Unknown	"Monocaprylin, bis(trimethylsilyl)- deriv."	1851-21-4	C17H38O4Si2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/DJRROAREVKKRCI-UHFFFAOYSA-N"">DJRROAREVKKRCI-UHFFFAOYSA-N</a>"	120	27.8368	XIC(73.07±500ppm)	0.97	11263882	0.005	94	Spectra Search{Unable to do spectral search}	1784.0	1851 ± 0(1)	718	95.4	1	1166	"Monocaprylin, bis(trimethylsilyl)- deriv."	718	95.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/DJRROAREVKKRCI-UHFFFAOYSA-N"">DJRROAREVKKRCI-UHFFFAOYSA-N</a>"	1851-21-4	C17H38O4Si2	"O A MAMER, MCGILL UNIVERSITY, MONTRE"	replib	1851 ± 0(1)	"Monocaprylin, bis(trimethylsilyl)- deriv."	682	75.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/DJRROAREVKKRCI-UHFFFAOYSA-N"">DJRROAREVKKRCI-UHFFFAOYSA-N</a>"	1851-21-4	C17H38O4Si2	"Tox21 Consortium/NIST Mass Spectrometry Data Center, 2012"	mainlib	1851 ± 0(1)	"n-Octanoic acid, pentamethyldisilanyl ester"	554	3.2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/JFFFWHRFYJBOBT-UHFFFAOYSA-N"">JFFFWHRFYJBOBT-UHFFFAOYSA-N</a>"		C13H30O2Si2	"V.G.Zaikin, TIPS, Russian Acad. Sci., Moscow"	mainlib		"2-Hexenoic acid, 2-[(trimethylsilyl)oxy]-, trimethylsilyl ester"	546	2.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/JZFKPTHPKLNAMQ-KHPPLWFESA-N"">JZFKPTHPKLNAMQ-KHPPLWFESA-N</a>"	69796-61-8	C12H26O3Si2	"John Halket,Royal Holloway, University of London, UK"	replib	1338 ± 0(1)	"2-Hexenoic acid, 2-[(trimethylsilyl)oxy]-, trimethylsilyl ester"	542	2.1	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/JZFKPTHPKLNAMQ-KHPPLWFESA-N"">JZFKPTHPKLNAMQ-KHPPLWFESA-N</a>"	69796-61-8	C12H26O3Si2	NIST Mass Spectrometry Data Center	mainlib	1338 ± 0(1)
200904_eQC2	117.04	299.96		Unknown	"Myristic acid, TMS derivative"	18603-17-3	C17H36O2Si	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/ZRVCKPDUOGAPSZ-UHFFFAOYSA-N"">ZRVCKPDUOGAPSZ-UHFFFAOYSA-N</a>"	2182	28.1822	XIC(117.04±500ppm)	1.14	104752241	0.043	176	Spectra Search{Unable to do spectral search}	1803.6	1850 ± 0(11)	800	97.0	1	1182	"Myristic acid, TMS derivative"	800	97.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/ZRVCKPDUOGAPSZ-UHFFFAOYSA-N"">ZRVCKPDUOGAPSZ-UHFFFAOYSA-N</a>"	18603-17-3	C17H36O2Si	NIST Mass Spectrometry Data Center	replib	1850 ± 0(11)	"Myristic acid, TMS derivative"	788	97.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/ZRVCKPDUOGAPSZ-UHFFFAOYSA-N"">ZRVCKPDUOGAPSZ-UHFFFAOYSA-N</a>"	18603-17-3	C17H36O2Si	"O A MAMER, MCGILL UNIVERSITY, MONTRE"	replib	1850 ± 0(11)	"Myristic acid, TMS derivative"	781	89.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/ZRVCKPDUOGAPSZ-UHFFFAOYSA-N"">ZRVCKPDUOGAPSZ-UHFFFAOYSA-N</a>"	18603-17-3	C17H36O2Si	"D.HENNEBERG, MAX-PLANCK INSTITUTE, MULHEIM, WEST GERMANY"	mainlib	1850 ± 0(11)	"Myristic acid, TMS derivative"	759	97.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/ZRVCKPDUOGAPSZ-UHFFFAOYSA-N"">ZRVCKPDUOGAPSZ-UHFFFAOYSA-N</a>"	18603-17-3	C17H36O2Si	"S. MARKEY UNIV. OF COLO. MED. CTR., DENVER, COLORADO, USA"	replib	1850 ± 0(11)	"Myristic acid, TMS derivative"	718	97.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/ZRVCKPDUOGAPSZ-UHFFFAOYSA-N"">ZRVCKPDUOGAPSZ-UHFFFAOYSA-N</a>"	18603-17-3	C17H36O2Si	"V.G.Zaikin, TIPS, Russian Acad. Sci., Moscow"	replib	1850 ± 0(11)
200904_eQC2	174.11	174.11	y	Out of Tolerance	putrescine RI 516980		C15H38N2O2Si3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/VMHBNELEAYHIPH-UHFFFAOYSA-N"">VMHBNELEAYHIPH-UHFFFAOYSA-N</a>"	13987	28.2201	XIC(174.08±500ppm)	1.06	326038132	0.134	280	Spectra Search{Unable to do spectral search}	1805.8	1845 ± 0(1)	934	94.9	1	1184	"L-Lysine, N6,N6-bis(trimethylsilyl)-, trimethylsilyl ester"	934	94.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/VMHBNELEAYHIPH-UHFFFAOYSA-N"">VMHBNELEAYHIPH-UHFFFAOYSA-N</a>"		C15H38N2O2Si3	NIST Mass Spectrometry Data Center	mainlib	1845 ± 0(1)	"N-a-Acetyl-L-Lysine, 3TMS derivative"	781	2.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/QXVVZQYCVKTRRC-UHFFFAOYSA-N"">QXVVZQYCVKTRRC-UHFFFAOYSA-N</a>"		C17H40N2O3Si3	NIST Mass Spectrometry Data Center	mainlib	2100 ± 0(1)	N-(4-[Bis(trimethylsilyl)amino]butyl)acetamide	741	0.6	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/JDNHQAHXHWRXTD-UHFFFAOYSA-N"">JDNHQAHXHWRXTD-UHFFFAOYSA-N</a>"		C12H30N2OSi2	"NIST Mass Spectrometry Data Center, 2010"	mainlib	1775 ± 0(1)	"5-Aminovaleric acid, 3TMS derivative"	728	54.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/VSQRUIYDTHLALN-UHFFFAOYSA-N"">VSQRUIYDTHLALN-UHFFFAOYSA-N</a>"	55191-54-3	C14H35NO2Si3	"NIST Mass Spectrometry Data Center, 2016"	replib	1636 ± 0(1)	"Putrescine, 4TMS derivative"	725	0.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HALMUIBMTWWREW-UHFFFAOYSA-N"">HALMUIBMTWWREW-UHFFFAOYSA-N</a>"	39772-63-9	C16H44N2Si4	"James Shoemaker, St. Louis Online Library of Metabolic Mass Spectra"	mainlib	1733 ± 0(1)
200904_eQC2	73.07	505.08		Unknown	"Heptasiloxane, hexadecamethyl-"	541-01-5	C16H48O6Si7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/NFVSFLUJRHRSJG-UHFFFAOYSA-N"">NFVSFLUJRHRSJG-UHFFFAOYSA-N</a>"	415	28.3303	XIC(73.07±500ppm)	0.79	41652875	0.017	160	Spectra Search{Unable to do spectral search}	1812.0	1553 ± 0(1)	761	72.8	1	1190	"Heptasiloxane, hexadecamethyl-"	761	72.8	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/NFVSFLUJRHRSJG-UHFFFAOYSA-N"">NFVSFLUJRHRSJG-UHFFFAOYSA-N</a>"	541-01-5	C16H48O6Si7	"P. BRUCK, MAGYAR TUDOMANYOS AKADEMIA, HUNGARY"	mainlib	1553 ± 0(1)	"Heptasiloxane, hexadecamethyl-"	735	87.8	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/NFVSFLUJRHRSJG-UHFFFAOYSA-N"">NFVSFLUJRHRSJG-UHFFFAOYSA-N</a>"	541-01-5	C16H48O6Si7	"Zaikin V.G., Institute of petrochemical synthesis"	replib	1553 ± 0(1)	"Octasiloxane, 1,1,3,3,5,5,7,7,9,9,11,11,13,13,15,15-hexadecamethyl-"	694	11.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/QXHIBROWKKWYFM-UHFFFAOYSA-N"">QXHIBROWKKWYFM-UHFFFAOYSA-N</a>"	19095-24-0	C16H50O7Si8	Chemical Concepts	mainlib		"Hexasiloxane, tetradecamethyl-"	685	8.2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/ADANNTOYRVPQLJ-UHFFFAOYSA-N"">ADANNTOYRVPQLJ-UHFFFAOYSA-N</a>"	107-52-8	C14H42O5Si6	"P. BRUCK, MAGYAR TUDOMANYOS AKADEMIA, HUNGARY"	mainlib	1353 ± 0(1)	"Hexasiloxane, tetradecamethyl-"	644	7.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/ADANNTOYRVPQLJ-UHFFFAOYSA-N"">ADANNTOYRVPQLJ-UHFFFAOYSA-N</a>"	107-52-8	C14H42O5Si6	"Zaikin V.G., Institute of Petrochemical Synthesis RAS"	replib	1353 ± 0(1)
200904_eQC2	149.03	242.17		Unknown	"1,2-Benzenedicarboxylic acid, bis(2-methylpropyl) ester"	84-69-5	C16H22O4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/MGWAVDBGNNKXQV-UHFFFAOYSA-N"">MGWAVDBGNNKXQV-UHFFFAOYSA-N</a>"	343	28.3743	XIC(149.03±500ppm)	0.60	15721037	0.006	22	Spectra Search{Unable to do spectral search}	1814.5	1870 ± 4(32)	813	53.2	1	1193	"1,2-Benzenedicarboxylic acid, bis(2-methylpropyl) ester"	813	53.2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/MGWAVDBGNNKXQV-UHFFFAOYSA-N"">MGWAVDBGNNKXQV-UHFFFAOYSA-N</a>"	84-69-5	C16H22O4	Japan AIST/NIMC Database- Spectrum MS-NW-2701	replib	1870 ± 4(32)	"Phthalic acid, 2-ethylbutyl isobutyl ester"	796	6.2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/CIBVDFMWDOPYIZ-UHFFFAOYSA-N"">CIBVDFMWDOPYIZ-UHFFFAOYSA-N</a>"		C18H26O4	"V.G. Zaikin, R.S.Borisov, TIPS RAS, Moscow, Russia"	mainlib	2066 ± 0(1)	"1,2-Benzenedicarboxylic acid, bis(2-methylpropyl) ester"	795	53.2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/MGWAVDBGNNKXQV-UHFFFAOYSA-N"">MGWAVDBGNNKXQV-UHFFFAOYSA-N</a>"	84-69-5	C16H22O4	University of the Pacific Mass Spectrometry	replib	1870 ± 4(32)	"Phthalic acid, hex-3-yl isobutyl ester"	791	5.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FGDFTBGSYDLKIZ-UHFFFAOYSA-N"">FGDFTBGSYDLKIZ-UHFFFAOYSA-N</a>"		C18H26O4	"V.G. Zaikin, R.S.Borisov, TIPS RAS, Moscow, Russia"	mainlib	2016 ± 0(1)	"Phthalic acid, hept-4-yl isobutyl ester"	786	4.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/YHUGIMNLJRGFDU-UHFFFAOYSA-N"">YHUGIMNLJRGFDU-UHFFFAOYSA-N</a>"		C19H28O4	"V.G. Zaikin, R.S.Borisov, TIPS RAS, Moscow, Russia"	mainlib	2085 ± 0(1)
200904_eQC2	264.10	264.10	y	Out of Tolerance	"Adenine, 2TMS derivative"	17995-04-9	C11H21N5Si2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/SSWSPDDXHGZYTL-UHFFFAOYSA-N"">SSWSPDDXHGZYTL-UHFFFAOYSA-N</a>"	1820	28.4269	XIC(264.05±500ppm)	2.22	13944980	0.006	41	Spectra Search{Unable to do spectral search}	1817.5	1880 ± 3(3)	785	88.9	1	1196	"Adenine, 2TMS derivative"	785	88.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/SSWSPDDXHGZYTL-UHFFFAOYSA-N"">SSWSPDDXHGZYTL-UHFFFAOYSA-N</a>"	17995-04-9	C11H21N5Si2	NIST Mass Spectrometry Data Center	mainlib	1880 ± 3(3)	adenine RI 679770	773	97.7		73-24-5	C5H5N5		Fiehn-library		"Adenine, 2TMS derivative"	744	97.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/SSWSPDDXHGZYTL-UHFFFAOYSA-N"">SSWSPDDXHGZYTL-UHFFFAOYSA-N</a>"	17995-04-9	C11H21N5Si2	"S. MARKEY UNIV. OF COLO. MED. CTR., DENVER, COLORADO, USA"	replib	1880 ± 3(3)	adenine_RI 647936	742	96.4		73-24-5		fiehn	UCD Fiehn rtx5		"Adenine, 2TMS derivative"	740	97.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/SSWSPDDXHGZYTL-UHFFFAOYSA-N"">SSWSPDDXHGZYTL-UHFFFAOYSA-N</a>"	17995-04-9	C11H21N5Si2	Chemical Concepts	replib	1880 ± 3(3)
200904_eQC2	174.11	375.20		Unknown	"Cadaverine, 4TMS derivative"	65898-76-2	C17H46N2Si4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/VLLJOGZFMDUFGI-UHFFFAOYSA-N"">VLLJOGZFMDUFGI-UHFFFAOYSA-N</a>"	845	28.5195	XIC(174.11±500ppm)	2.63	15891107	0.007	34	Spectra Search{Unable to do spectral search}	1822.8		803	71.1	1	1202	"Cadaverine, 4TMS derivative"	803	71.1	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/VLLJOGZFMDUFGI-UHFFFAOYSA-N"">VLLJOGZFMDUFGI-UHFFFAOYSA-N</a>"	65898-76-2	C17H46N2Si4	"H. IWASE, CENT. RES. LAB., AJINOMOTO CO. INC., KAWASAKI, JPN"	replib		"Dopamine, 4TMS derivative"	773	19.8	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/BRVMRZRSKXNTSK-UHFFFAOYSA-N"">BRVMRZRSKXNTSK-UHFFFAOYSA-N</a>"	55606-74-1	C20H43NO2Si4	"O A MAMER, MCGILL UNIVERSITY, MONTRE"	replib	2063 ± 0(1)	"Putrescine, 4TMS derivative"	741	5.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HALMUIBMTWWREW-UHFFFAOYSA-N"">HALMUIBMTWWREW-UHFFFAOYSA-N</a>"	39772-63-9	C16H44N2Si4	"H. IWASE, CENT. RES. LAB., AJINOMOTO CO. INC., KAWASAKI, JPN"	replib	1733 ± 0(1)	1-(2-(3-Cyclohexenyl)ethyl)silatrane	735	12.2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/CTIDMPCTUFVTFC-UHFFFAOYSA-N"">CTIDMPCTUFVTFC-UHFFFAOYSA-N</a>"		C14H25NO3Si	"MASS SPECTROSCOPY SOC. OF JAPAN (MSSJ); Used with permission, courtesy of Funatsu Laboratory, University of Tokyo.The copyright reserved by Funatsu Laboratory."	mainlib		"1,3-Cyclohexanebis(methylamine), N,N'-bis(trimethylsilyl)- (stereoisomer 1)"	729	9.6	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HIWAPMYDZTXCBR-UHFFFAOYSA-N"">HIWAPMYDZTXCBR-UHFFFAOYSA-N</a>"		C14H34N2Si2	"NIST Mass Spectrometry Data Center, 2016"	mainlib	1696 ± 0(1)
200904_eQC2	179.09	359.18		Unknown	"Hydrobenzoin, 2TMS derivative"	35479-44-8	C20H30O2Si2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/ZMNZKKSIHKEAPE-UHFFFAOYSA-N"">ZMNZKKSIHKEAPE-UHFFFAOYSA-N</a>"	188	28.5289	XIC(179.09±500ppm)	1.05	7089988	0.003	24	Spectra Search{Unable to do spectral search}	1823.3		735	50.9	1	1203	"Hydrobenzoin, 2TMS derivative"	735	50.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/ZMNZKKSIHKEAPE-UHFFFAOYSA-N"">ZMNZKKSIHKEAPE-UHFFFAOYSA-N</a>"	35479-44-8	C20H30O2Si2	Chemical Concepts	mainlib		"(S,S)-(-)-Hydrobenzoin, bis(trimethylsilyl) ether"	705	14.1	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/ZMNZKKSIHKEAPE-UHFFFAOYSA-N"">ZMNZKKSIHKEAPE-UHFFFAOYSA-N</a>"	852395-27-8	C20H30O2Si2	"NIST Mass Spectrometry Data Center, 2016"	mainlib	1764 ± 0(1)	"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy-"	685	6.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/KRVIQGAGPCVEEO-UHFFFAOYSA-N"">KRVIQGAGPCVEEO-UHFFFAOYSA-N</a>"		C28H34OSi2	Chemical Concepts	mainlib		"Benzeneethanamine, N-[(pentafluorophenyl)methylene]-4-[(trimethylsilyl)oxy]-"	676	43.6	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/RQUNKHLYXVYWLK-YSURURNPSA-N"">RQUNKHLYXVYWLK-YSURURNPSA-N</a>"	55334-64-0	C18H18F5NOSi	"B.F. MAUME, DEP. BIOCHIM., UNIV. DIJON, DIJON, FR."	replib		"1-Phenyl-1,2-ethanediol, 2TMS derivative"	671	4.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/IAOUIPCOESFNRL-UHFFFAOYSA-N"">IAOUIPCOESFNRL-UHFFFAOYSA-N</a>"		C14H26O2Si2	"NIST Mass Spectrometry Data Center, 2009"	mainlib	1415 ± 0(1)
200904_eQC2	73.07	73.07	y	Out of Tolerance	"D-Fructose, 1,3,4,5,6-pentakis-O-(trimethylsilyl)-, O-methyloxime"	56196-14-6	C22H55NO6Si5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/ACDMQGXCXUQPRR-FCDQGJHFSA-N"">ACDMQGXCXUQPRR-FCDQGJHFSA-N</a>"	2717	28.5839	XIC(73.05±500ppm)	1.04	228403452	0.094	429	Spectra Search{Unable to do spectral search}	1826.4	1875 ± 0(1)	924	93.7	1	1204	"D-Fructose, 1,3,4,5,6-pentakis-O-(trimethylsilyl)-, O-methyloxime"	924	93.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/ACDMQGXCXUQPRR-FCDQGJHFSA-N"">ACDMQGXCXUQPRR-FCDQGJHFSA-N</a>"	56196-14-6	C22H55NO6Si5	"NIST Mass Spectrometry Data Center, 2010"	replib	1875 ± 0(1)	"D-Fructose, 1,3,4,5,6-pentakis-O-(trimethylsilyl)-, O-methyloxime"	920	93.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/ACDMQGXCXUQPRR-FCDQGJHFSA-N"">ACDMQGXCXUQPRR-FCDQGJHFSA-N</a>"	56196-14-6	C22H55NO6Si5	"NIST Mass Spectrometry Data Center, 2010"	replib	1875 ± 0(1)	"D-Fructose, 1,3,4,5,6-pentakis-O-(trimethylsilyl)-, O-methyloxime"	915	93.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/ACDMQGXCXUQPRR-FCDQGJHFSA-N"">ACDMQGXCXUQPRR-FCDQGJHFSA-N</a>"	56196-14-6	C22H55NO6Si5	"NIST Mass Spectrometry Data Center, 2010"	replib	1875 ± 0(1)	"D-Fructose, 1,3,4,5,6-pentakis-O-(trimethylsilyl)-, O-methyloxime"	914	93.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/ACDMQGXCXUQPRR-FCDQGJHFSA-N"">ACDMQGXCXUQPRR-FCDQGJHFSA-N</a>"	56196-14-6	C22H55NO6Si5	"NIST Mass Spectrometry Data Center, 2010"	replib	1875 ± 0(1)	"D-Fructose, 1,3,4,5,6-pentakis-O-(trimethylsilyl)-, O-methyloxime"	906	16.2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/ACDMQGXCXUQPRR-FCDQGJHFSA-N"">ACDMQGXCXUQPRR-FCDQGJHFSA-N</a>"	56196-14-6	C22H55NO6Si5	Chemical Concepts	mainlib	1875 ± 0(1)
200904_eQC2	179.09	179.09	y	Out of Tolerance	"Tyrosine, 2TMS derivative"	7536-83-6	C15H27NO3Si2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/VQFWYFBDUJUQRW-UHFFFAOYSA-N"">VQFWYFBDUJUQRW-UHFFFAOYSA-N</a>"	2899	28.7757	XIC(179.05±500ppm)	0.52	57615410	0.024	78	Spectra Search{Unable to do spectral search}	1837.3	1892 ± 9(2)	704	75.2	1	1210	"Tyrosine, 2TMS derivative"	704	75.2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/VQFWYFBDUJUQRW-UHFFFAOYSA-N"">VQFWYFBDUJUQRW-UHFFFAOYSA-N</a>"	7536-83-6	C15H27NO3Si2	NIST Mass Spectrometry Data Center	replib	1892 ± 9(2)	tyrosine minor_RI 653299	697	97.7		60-18-4		fiehn	UCD Fiehn rtx5		"L-Tyrosine, O-trimethylsilyl-, ethyl ester"	696	38.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/LUMANSCVJOXZOZ-UHFFFAOYSA-N"">LUMANSCVJOXZOZ-UHFFFAOYSA-N</a>"		C14H23NO3Si	"NIST Mass Spectrometry Data Center, 2016"	mainlib	1857 ± 0(1)	"Tyrosine, 2TMS derivative"	685	26.2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/VQFWYFBDUJUQRW-UHFFFAOYSA-N"">VQFWYFBDUJUQRW-UHFFFAOYSA-N</a>"	7536-83-6	C15H27NO3Si2	Chemical Concepts	mainlib	1892 ± 9(2)	"1-(7-Methoxy-2H-1,3-benzodioxol-5-yl)propan-1-one"	661	16.6	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/VQZAATPWXSLYBI-UHFFFAOYSA-N"">VQZAATPWXSLYBI-UHFFFAOYSA-N</a>"	19937-86-1	C11H12O4	NIST Mass Spectrometry Data Center	replib	1765 ± 0(1)
200904_eQC2	179.09	338.12		Unknown	"4-Hydroxyphenyllactic acid, 3TMS derivative"	27750-67-0	C18H34O4Si3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/ZSYIYFFJWIPCPN-UHFFFAOYSA-N"">ZSYIYFFJWIPCPN-UHFFFAOYSA-N</a>"	2569	28.8418	XIC(179.09±500ppm)	0.32	112457039	0.046	137	Spectra Search{Unable to do spectral search}	1841.1	1920 ± 3(8)	741	69.5	1	1213	"4-Hydroxyphenyllactic acid, 3TMS derivative"	741	69.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/ZSYIYFFJWIPCPN-UHFFFAOYSA-N"">ZSYIYFFJWIPCPN-UHFFFAOYSA-N</a>"	27750-67-0	C18H34O4Si3	NIST Mass Spectrometry Data Center	replib	1920 ± 3(8)	"N-Acetyltyrosine, 2TMS derivative"	724	48.1	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/CRSJSJNZUSWRJG-UHFFFAOYSA-N"">CRSJSJNZUSWRJG-UHFFFAOYSA-N</a>"	906810-92-2	C17H29NO4Si2	"Tox21 Consortium/NIST Mass Spectrometry Data Center, 2012"	mainlib		"4-Hydroxyphenyllactic acid, 3TMS derivative"	710	69.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/ZSYIYFFJWIPCPN-UHFFFAOYSA-N"">ZSYIYFFJWIPCPN-UHFFFAOYSA-N</a>"	27750-67-0	C18H34O4Si3	"S. MARKEY UNIV. OF COLO. MED. CTR., DENVER, COLORADO, USA"	replib	1920 ± 3(8)	"Tyrosine, 2TMS derivative"	700	16.1	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/VQFWYFBDUJUQRW-UHFFFAOYSA-N"">VQFWYFBDUJUQRW-UHFFFAOYSA-N</a>"	7536-83-6	C15H27NO3Si2	Chemical Concepts	mainlib	1892 ± 9(2)	"N-Acetyltyrosine, 2TMS derivative"	690	14.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/CRSJSJNZUSWRJG-UHFFFAOYSA-N"">CRSJSJNZUSWRJG-UHFFFAOYSA-N</a>"	906810-92-2	C17H29NO4Si2	"B.R. PETTIT, QUEEN CHARLOTTE'S MAT. HOSP., LONDON, U.K."	replib	
200904_eQC2	73.07	73.07	y	Out of Tolerance	"L-Lysine, 4TMS derivative"	55429-07-7	C18H46N2O2Si4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/NAMWUGJQNPIVND-KRWDZBQOSA-N"">NAMWUGJQNPIVND-KRWDZBQOSA-N</a>"	324	29.4136	XIC(73.05±500ppm)	1.07	25551626	0.011	222	Spectra Search{Unable to do spectral search}	1873.6	1933 ± 0(1)	875	97.8	1	1236	"L-Lysine, 4TMS derivative"	875	97.8	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/NAMWUGJQNPIVND-KRWDZBQOSA-N"">NAMWUGJQNPIVND-KRWDZBQOSA-N</a>"	55429-07-7	C18H46N2O2Si4	NIST Mass Spectrometry Data Center	mainlib	1933 ± 0(1)	"L-Lysine, 4TMS derivative"	810	97.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/NAMWUGJQNPIVND-KRWDZBQOSA-N"">NAMWUGJQNPIVND-KRWDZBQOSA-N</a>"	55429-07-7	C18H46N2O2Si4	"S. MARKEY UNIV. OF COLO. MED. CTR., DEDVER, COLORADO, USA"	replib	1933 ± 0(1)	Lysine RI 616150	776	96.8		25737-20-6	C18H46N2O2Si4		Fiehn-library		lysine_RI 663425	703	86.9		56-87-1		fiehn	UCD Fiehn rtx5		"l-Lysine, tris(trimethylsilyl)-, methyl ester"	679	1.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/KCJAIIWTXPHZTB-HNNXBMFYSA-N"">KCJAIIWTXPHZTB-HNNXBMFYSA-N</a>"	56273-13-3	C16H40N2O2Si3		mainlib	
